id,sid,time,time2
15214,11502,28870,8:01:10
17235,11504,28870,8:01:10
17454,11507,28870,8:01:10
18468,11502,28870,8:01:10
18793,11300,28870,8:01:10
19779,11300,28870,8:01:10
13569,11300,28880,8:01:20
13667,11300,28880,8:01:20
15840,11504,28880,8:01:20
16747,11502,28880,8:01:20
17119,11504,28880,8:01:20
17618,11502,28880,8:01:20
18705,11504,28880,8:01:20
10502,11507,28890,8:01:30
12176,11502,28890,8:01:30
12463,11502,28890,8:01:30
12868,11504,28890,8:01:30
13253,11502,28890,8:01:30
14370,11504,28890,8:01:30
17623,11502,28890,8:01:30
12075,11300,28900,8:01:40
12472,11300,28900,8:01:40
13207,11300,28900,8:01:40
15437,11507,28900,8:01:40
15712,11504,28900,8:01:40
16394,11504,28900,8:01:40
17378,11507,28900,8:01:40
17902,11300,28900,8:01:40
10936,11504,28910,8:01:50
12188,11502,28910,8:01:50
13351,11300,28910,8:01:50
14792,11502,28910,8:01:50
15764,11504,28910,8:01:50
16193,11300,28910,8:01:50
16466,11300,28910,8:01:50
16848,11502,28910,8:01:50
17009,11300,28910,8:01:50
19684,11502,28910,8:01:50
12979,11502,28920,8:02:00
13005,11504,28920,8:02:00
13284,11507,28920,8:02:00
13335,11504,28920,8:02:00
14612,11502,28920,8:02:00
15235,11502,28920,8:02:00
16132,11502,28920,8:02:00
16291,11502,28920,8:02:00
16543,11504,28920,8:02:00
17961,11300,28920,8:02:00
10014,11504,28930,8:02:10
10943,11504,28930,8:02:10
11818,11504,28930,8:02:10
14726,11300,28930,8:02:10
19224,11502,28930,8:02:10
19992,11504,28930,8:02:10
10975,11502,28940,8:02:20
11783,11502,28940,8:02:20
15732,11300,28940,8:02:20
15766,11502,28940,8:02:20
12403,11504,28950,8:02:30
12804,11504,28950,8:02:30
15605,11502,28950,8:02:30
16872,11502,28950,8:02:30
18838,11504,28950,8:02:30
10804,11300,28960,8:02:40
11388,11502,28960,8:02:40
13457,11300,28960,8:02:40
13505,11504,28960,8:02:40
14766,11502,28960,8:02:40
15058,11504,28960,8:02:40
18236,11502,28960,8:02:40
18315,11504,28960,8:02:40
18556,11300,28960,8:02:40
19645,11504,28960,8:02:40
11476,11502,28970,8:02:50
11979,11502,28970,8:02:50
12375,11504,28970,8:02:50
12480,11504,28970,8:02:50
12766,11504,28970,8:02:50
14236,11502,28970,8:02:50
14884,11300,28970,8:02:50
15189,11504,28970,8:02:50
16351,11504,28970,8:02:50
18411,11507,28970,8:02:50
19635,11504,28970,8:02:50
11154,11502,28980,8:03:00
14836,11502,28980,8:03:00
16100,11504,28980,8:03:00
17975,11507,28980,8:03:00
18443,11507,28980,8:03:00
18473,11507,28980,8:03:00
19363,11502,28980,8:03:00
19886,11507,28980,8:03:00
10264,11300,28990,8:03:10
13247,11300,28990,8:03:10
14515,11502,28990,8:03:10
14577,11300,28990,8:03:10
14646,11502,28990,8:03:10
17652,11502,28990,8:03:10
17860,11502,28990,8:03:10
18265,11504,28990,8:03:10
19842,11504,28990,8:03:10
15205,11507,29000,8:03:20
15295,11300,29000,8:03:20
16040,11502,29000,8:03:20
16971,11502,29000,8:03:20
17873,11502,29000,8:03:20
12156,11504,29010,8:03:30
13021,11502,29010,8:03:30
15115,11502,29010,8:03:30
15874,11502,29010,8:03:30
16711,11502,29010,8:03:30
18355,11300,29010,8:03:30
18968,11502,29010,8:03:30
19141,11504,29010,8:03:30
14916,11300,29020,8:03:40
15311,11502,29020,8:03:40
15518,11502,29020,8:03:40
16069,11300,29020,8:03:40
16598,11507,29020,8:03:40
17432,11504,29020,8:03:40
11232,11504,29030,8:03:50
11598,11502,29030,8:03:50
12429,11504,29030,8:03:50
14420,11502,29030,8:03:50
17209,11502,29030,8:03:50
17556,11504,29030,8:03:50
17921,11300,29030,8:03:50
18486,11504,29030,8:03:50
13470,11504,29040,8:04:00
13850,11502,29040,8:04:00
15882,11504,29040,8:04:00
17159,11504,29040,8:04:00
17886,11300,29040,8:04:00
19512,11300,29040,8:04:00
11279,11507,29050,8:04:10
13610,11300,29050,8:04:10
15198,11300,29050,8:04:10
16276,11502,29050,8:04:10
16907,11504,29050,8:04:10
18343,11502,29050,8:04:10
19431,11504,29050,8:04:10
10375,11502,29060,8:04:20
11378,11502,29060,8:04:20
12401,11502,29060,8:04:20
15232,11504,29060,8:04:20
10394,11300,29070,8:04:30
11523,11502,29070,8:04:30
11537,11507,29070,8:04:30
12241,11300,29070,8:04:30
12847,11502,29070,8:04:30
12864,11504,29070,8:04:30
13820,11504,29070,8:04:30
14115,11300,29070,8:04:30
14146,11502,29070,8:04:30
14303,11502,29070,8:04:30
16879,11502,29070,8:04:30
19011,11502,29070,8:04:30
10508,11504,29080,8:04:40
11241,11507,29080,8:04:40
12528,11502,29080,8:04:40
13510,11502,29080,8:04:40
15727,11502,29080,8:04:40
17815,11502,29080,8:04:40
10880,11300,29090,8:04:50
13921,11504,29090,8:04:50
14165,11504,29090,8:04:50
14998,11300,29090,8:04:50
15096,11507,29090,8:04:50
10680,11300,29100,8:05:00
15654,11300,29100,8:05:00
17191,11502,29100,8:05:00
18243,11300,29100,8:05:00
10134,11300,29110,8:05:10
10206,11504,29110,8:05:10
11850,11502,29110,8:05:10
12716,11502,29110,8:05:10
15453,11502,29110,8:05:10
15794,11502,29110,8:05:10
16653,11502,29110,8:05:10
18603,11300,29110,8:05:10
19290,11300,29110,8:05:10
10594,11507,29120,8:05:20
10830,11300,29120,8:05:20
12735,11502,29120,8:05:20
14110,11300,29120,8:05:20
16174,11502,29120,8:05:20
17163,11504,29120,8:05:20
17791,11502,29120,8:05:20
10516,11502,29130,8:05:30
10865,11504,29130,8:05:30
11930,11504,29130,8:05:30
12888,11502,29130,8:05:30
13072,11504,29130,8:05:30
13169,11300,29130,8:05:30
13498,11300,29130,8:05:30
16011,11502,29130,8:05:30
16127,11300,29130,8:05:30
19110,11507,29130,8:05:30
12721,11300,29140,8:05:40
13556,11502,29140,8:05:40
14584,11504,29140,8:05:40
15357,11507,29140,8:05:40
15366,11300,29140,8:05:40
17013,11504,29140,8:05:40
17059,11504,29140,8:05:40
17081,11504,29140,8:05:40
19982,11300,29140,8:05:40
11690,11300,29150,8:05:50
12924,11502,29150,8:05:50
17703,11502,29150,8:05:50
19036,11504,29150,8:05:50
11369,11504,29160,8:06:00
13272,11502,29160,8:06:00
13990,11504,29160,8:06:00
14101,11502,29160,8:06:00
14744,11507,29160,8:06:00
15282,11507,29160,8:06:00
15867,11504,29160,8:06:00
16179,11502,29160,8:06:00
17121,11502,29160,8:06:00
17324,11300,29160,8:06:00
18140,11504,29160,8:06:00
18645,11507,29160,8:06:00
19107,11502,29160,8:06:00
19222,11502,29160,8:06:00
19231,11504,29160,8:06:00
11738,11502,29170,8:06:10
12399,11300,29170,8:06:10
12611,11502,29170,8:06:10
14062,11300,29170,8:06:10
14651,11502,29170,8:06:10
15646,11502,29170,8:06:10
16590,11502,29170,8:06:10
18208,11300,29170,8:06:10
19085,11504,29170,8:06:10
10517,11300,29180,8:06:20
14231,11300,29180,8:06:20
14288,11502,29180,8:06:20
14386,11502,29180,8:06:20
14687,11300,29180,8:06:20
15561,11504,29180,8:06:20
16410,11507,29180,8:06:20
17109,11300,29180,8:06:20
17385,11504,29180,8:06:20
18613,11502,29180,8:06:20
11632,11504,29190,8:06:30
12523,11502,29190,8:06:30
12900,11502,29190,8:06:30
13344,11507,29190,8:06:30
14396,11502,29190,8:06:30
15861,11300,29190,8:06:30
18704,11502,29190,8:06:30
19670,11300,29190,8:06:30
10609,11300,29200,8:06:40
10781,11507,29200,8:06:40
11068,11502,29200,8:06:40
12063,11507,29200,8:06:40
12434,11300,29200,8:06:40
15586,11504,29200,8:06:40
15600,11504,29200,8:06:40
16965,11300,29200,8:06:40
17208,11502,29200,8:06:40
19714,11504,29200,8:06:40
12653,11504,29210,8:06:50
13869,11300,29210,8:06:50
14326,11504,29210,8:06:50
14566,11502,29210,8:06:50
10402,11502,29220,8:07:00
10495,11300,29220,8:07:00
11672,11504,29220,8:07:00
12909,11502,29220,8:07:00
14052,11300,29220,8:07:00
14878,11300,29220,8:07:00
15472,11504,29220,8:07:00
17327,11502,29220,8:07:00
11199,11300,29230,8:07:10
11495,11502,29230,8:07:10
13355,11300,29230,8:07:10
14790,11502,29230,8:07:10
17110,11502,29230,8:07:10
18165,11502,29230,8:07:10
18232,11502,29230,8:07:10
11009,11300,29240,8:07:20
13939,11504,29240,8:07:20
14392,11507,29240,8:07:20
14987,11502,29240,8:07:20
15222,11502,29240,8:07:20
15807,11502,29240,8:07:20
17931,11504,29240,8:07:20
18116,11502,29240,8:07:20
18154,11502,29240,8:07:20
14034,11502,29250,8:07:30
14736,11504,29250,8:07:30
15601,11507,29250,8:07:30
16832,11504,29250,8:07:30
18581,11502,29250,8:07:30
19916,11300,29250,8:07:30
11955,11502,29260,8:07:40
12222,11502,29260,8:07:40
12669,11300,29260,8:07:40
12894,11502,29260,8:07:40
16817,11507,29260,8:07:40
16930,11300,29260,8:07:40
10373,11300,29270,8:07:50
10420,11300,29270,8:07:50
10492,11502,29270,8:07:50
11001,11502,29270,8:07:50
12105,11502,29270,8:07:50
12486,11504,29270,8:07:50
12939,11507,29270,8:07:50
13688,11502,29270,8:07:50
17116,11502,29270,8:07:50
18413,11502,29270,8:07:50
18895,11504,29270,8:07:50
19427,11504,29270,8:07:50
19860,11504,29270,8:07:50
10879,11300,29280,8:08:00
15952,11502,29280,8:08:00
16219,11300,29280,8:08:00
17750,11502,29280,8:08:00
17814,11300,29280,8:08:00
18489,11300,29280,8:08:00
18548,11300,29280,8:08:00
10107,11504,29290,8:08:10
11186,11300,29290,8:08:10
11704,11504,29290,8:08:10
11994,11502,29290,8:08:10
13044,11504,29290,8:08:10
13239,11507,29290,8:08:10
15279,11507,29290,8:08:10
16938,11504,29290,8:08:10
17576,11300,29290,8:08:10
17829,11300,29290,8:08:10
18048,11502,29290,8:08:10
18574,11300,29290,8:08:10
18903,11300,29290,8:08:10
13370,11502,29300,8:08:20
13388,11502,29300,8:08:20
14828,11300,29300,8:08:20
15154,11300,29300,8:08:20
17069,11507,29300,8:08:20
18433,11502,29300,8:08:20
18822,11504,29300,8:08:20
12405,11300,29310,8:08:30
12764,11502,29310,8:08:30
15706,11504,29310,8:08:30
16494,11502,29310,8:08:30
17239,11504,29310,8:08:30
18848,11502,29310,8:08:30
19310,11300,29310,8:08:30
10136,11502,29320,8:08:40
11083,11504,29320,8:08:40
11596,11507,29320,8:08:40
13880,11300,29320,8:08:40
16156,11502,29320,8:08:40
17445,11504,29320,8:08:40
11166,11504,29330,8:08:50
11683,11504,29330,8:08:50
11889,11504,29330,8:08:50
14464,11502,29330,8:08:50
14622,11507,29330,8:08:50
14721,11502,29330,8:08:50
14806,11502,29330,8:08:50
15081,11504,29330,8:08:50
18280,11300,29330,8:08:50
18388,11300,29330,8:08:50
18395,11502,29330,8:08:50
10349,11502,29340,8:09:00
14676,11502,29340,8:09:00
15234,11507,29340,8:09:00
15341,11502,29340,8:09:00
15479,11504,29340,8:09:00
16515,11504,29340,8:09:00
16696,11507,29340,8:09:00
16913,11504,29340,8:09:00
16979,11300,29340,8:09:00
18008,11502,29340,8:09:00
19637,11502,29340,8:09:00
10160,11300,29350,8:09:10
11203,11502,29350,8:09:10
11803,11502,29350,8:09:10
15379,11502,29350,8:09:10
15710,11504,29350,8:09:10
16491,11502,29350,8:09:10
17030,11504,29350,8:09:10
17407,11502,29350,8:09:10
18491,11504,29350,8:09:10
12474,11502,29360,8:09:20
13473,11504,29360,8:09:20
15671,11502,29360,8:09:20
16327,11504,29360,8:09:20
18447,11502,29360,8:09:20
19155,11502,29360,8:09:20
10143,11504,29370,8:09:30
10984,11504,29370,8:09:30
10986,11504,29370,8:09:30
11002,11507,29370,8:09:30
11089,11502,29370,8:09:30
11296,11300,29370,8:09:30
13813,11504,29370,8:09:30
14399,11507,29370,8:09:30
14548,11504,29370,8:09:30
16144,11504,29370,8:09:30
18100,11502,29370,8:09:30
19010,11300,29370,8:09:30
19400,11502,29370,8:09:30
10452,11504,29380,8:09:40
10572,11507,29380,8:09:40
11589,11507,29380,8:09:40
11750,11502,29380,8:09:40
12593,11504,29380,8:09:40
12914,11502,29380,8:09:40
15097,11504,29380,8:09:40
16695,11504,29380,8:09:40
17792,11502,29380,8:09:40
11560,11502,29390,8:09:50
11868,11502,29390,8:09:50
11962,11507,29390,8:09:50
12212,11504,29390,8:09:50
12554,11300,29390,8:09:50
13484,11504,29390,8:09:50
14280,11504,29390,8:09:50
17494,11507,29390,8:09:50
10982,11502,29400,8:10:00
13663,11502,29400,8:10:00
13935,11502,29400,8:10:00
15407,11502,29400,8:10:00
15881,11504,29400,8:10:00
18651,11504,29400,8:10:00
18996,11300,29400,8:10:00
10757,11504,29410,8:10:10
10835,11300,29410,8:10:10
11144,11300,29410,8:10:10
11761,11502,29410,8:10:10
13213,11504,29410,8:10:10
15079,11504,29410,8:10:10
15394,11504,29410,8:10:10
15536,11504,29410,8:10:10
16851,11502,29410,8:10:10
17460,11507,29410,8:10:10
18299,11504,29410,8:10:10
19192,11504,29410,8:10:10
19387,11504,29410,8:10:10
13435,11502,29420,8:10:20
13515,11504,29420,8:10:20
13867,11507,29420,8:10:20
15504,11502,29420,8:10:20
15949,11300,29420,8:10:20
19299,11507,29420,8:10:20
11845,11504,29430,8:10:30
13065,11300,29430,8:10:30
15025,11300,29430,8:10:30
15708,11504,29430,8:10:30
16672,11502,29430,8:10:30
17811,11507,29430,8:10:30
18519,11300,29430,8:10:30
11444,11504,29440,8:10:40
12407,11502,29440,8:10:40
13508,11300,29440,8:10:40
13783,11502,29440,8:10:40
16340,11504,29440,8:10:40
16822,11502,29440,8:10:40
12408,11502,29450,8:10:50
12925,11502,29450,8:10:50
13747,11504,29450,8:10:50
14930,11502,29450,8:10:50
15355,11504,29450,8:10:50
15542,11502,29450,8:10:50
16272,11300,29450,8:10:50
16337,11507,29450,8:10:50
10500,11504,29460,8:11:00
11637,11300,29460,8:11:00
12260,11507,29460,8:11:00
12324,11504,29460,8:11:00
12536,11300,29460,8:11:00
13687,11504,29460,8:11:00
14431,11502,29460,8:11:00
14592,11300,29460,8:11:00
16347,11502,29460,8:11:00
16380,11502,29460,8:11:00
11869,11507,29470,8:11:10
14468,11504,29470,8:11:10
15870,11504,29470,8:11:10
16148,11502,29470,8:11:10
16633,11300,29470,8:11:10
18193,11502,29470,8:11:10
19265,11504,29470,8:11:10
12252,11300,29480,8:11:20
13028,11504,29480,8:11:20
14445,11502,29480,8:11:20
15775,11502,29480,8:11:20
18132,11502,29480,8:11:20
10887,11504,29490,8:11:30
11100,11502,29490,8:11:30
11192,11504,29490,8:11:30
11641,11300,29490,8:11:30
13022,11502,29490,8:11:30
13208,11502,29490,8:11:30
14325,11502,29490,8:11:30
16811,11300,29490,8:11:30
17195,11502,29490,8:11:30
19799,11502,29490,8:11:30
10546,11502,29500,8:11:40
10685,11502,29500,8:11:40
10761,11300,29500,8:11:40
10961,11504,29500,8:11:40
11718,11300,29500,8:11:40
12158,11300,29500,8:11:40
13159,11300,29500,8:11:40
13326,11502,29500,8:11:40
13991,11502,29500,8:11:40
14506,11300,29500,8:11:40
14528,11502,29500,8:11:40
15236,11507,29500,8:11:40
16322,11502,29500,8:11:40
17662,11507,29500,8:11:40
11160,11507,29510,8:11:50
11991,11300,29510,8:11:50
12293,11507,29510,8:11:50
14424,11507,29510,8:11:50
15566,11502,29510,8:11:50
15630,11502,29510,8:11:50
15717,11504,29510,8:11:50
16983,11300,29510,8:11:50
17320,11502,29510,8:11:50
18038,11502,29510,8:11:50
19807,11502,29510,8:11:50
10317,11300,29520,8:12:00
11201,11504,29520,8:12:00
11206,11502,29520,8:12:00
11741,11504,29520,8:12:00
12564,11300,29520,8:12:00
12582,11502,29520,8:12:00
12679,11300,29520,8:12:00
14866,11300,29520,8:12:00
18695,11300,29520,8:12:00
10233,11502,29530,8:12:10
12028,11300,29530,8:12:10
12630,11502,29530,8:12:10
13873,11502,29530,8:12:10
17773,11502,29530,8:12:10
11245,11502,29540,8:12:20
13348,11507,29540,8:12:20
14487,11502,29540,8:12:20
15187,11300,29540,8:12:20
15991,11502,29540,8:12:20
16087,11502,29540,8:12:20
16967,11300,29540,8:12:20
17037,11300,29540,8:12:20
17242,11300,29540,8:12:20
10427,11507,29550,8:12:30
13924,11502,29550,8:12:30
14041,11502,29550,8:12:30
14353,11507,29550,8:12:30
15420,11502,29550,8:12:30
19556,11504,29550,8:12:30
19903,11504,29550,8:12:30
12974,11502,29560,8:12:40
14212,11507,29560,8:12:40
15028,11300,29560,8:12:40
17371,11502,29560,8:12:40
18350,11502,29560,8:12:40
11209,11300,29570,8:12:50
11431,11502,29570,8:12:50
14613,11507,29570,8:12:50
14959,11504,29570,8:12:50
15743,11502,29570,8:12:50
11726,11502,29580,8:13:00
17893,11502,29580,8:13:00
18375,11504,29580,8:13:00
18687,11504,29580,8:13:00
18770,11300,29580,8:13:00
13481,11504,29590,8:13:10
15288,11300,29590,8:13:10
15370,11502,29590,8:13:10
16987,11502,29590,8:13:10
17579,11502,29590,8:13:10
17901,11502,29590,8:13:10
18127,11502,29590,8:13:10
18523,11502,29590,8:13:10
18730,11502,29590,8:13:10
10172,11504,29600,8:13:20
10334,11504,29600,8:13:20
11191,11300,29600,8:13:20
13714,11300,29600,8:13:20
15753,11502,29600,8:13:20
16425,11502,29600,8:13:20
16492,11502,29600,8:13:20
17711,11504,29600,8:13:20
10955,11504,29610,8:13:30
11553,11502,29610,8:13:30
12444,11502,29610,8:13:30
12745,11504,29610,8:13:30
13007,11300,29610,8:13:30
13408,11502,29610,8:13:30
15769,11507,29610,8:13:30
17914,11504,29610,8:13:30
10818,11502,29620,8:13:40
13666,11504,29620,8:13:40
13702,11502,29620,8:13:40
13936,11504,29620,8:13:40
18271,11504,29620,8:13:40
18428,11502,29620,8:13:40
19339,11502,29620,8:13:40
19403,11504,29620,8:13:40
11032,11502,29630,8:13:50
11216,11502,29630,8:13:50
12024,11507,29630,8:13:50
12678,11502,29630,8:13:50
17002,11502,29630,8:13:50
17942,11502,29630,8:13:50
18438,11502,29630,8:13:50
10415,11300,29640,8:14:00
10876,11507,29640,8:14:00
11292,11300,29640,8:14:00
12750,11504,29640,8:14:00
14084,11300,29640,8:14:00
16075,11502,29640,8:14:00
18226,11502,29640,8:14:00
19331,11504,29640,8:14:00
10643,11300,29650,8:14:10
11422,11502,29650,8:14:10
11846,11504,29650,8:14:10
13218,11502,29650,8:14:10
13963,11504,29650,8:14:10
14914,11502,29650,8:14:10
16263,11502,29650,8:14:10
17281,11502,29650,8:14:10
17519,11300,29650,8:14:10
17951,11507,29650,8:14:10
18483,11300,29650,8:14:10
11946,11504,29660,8:14:20
12950,11502,29660,8:14:20
16105,11502,29660,8:14:20
16298,11507,29660,8:14:20
16332,11300,29660,8:14:20
17092,11300,29660,8:14:20
17483,11502,29660,8:14:20
17704,11504,29660,8:14:20
10836,11300,29670,8:14:30
11354,11502,29670,8:14:30
11458,11507,29670,8:14:30
11669,11502,29670,8:14:30
12758,11504,29670,8:14:30
13209,11507,29670,8:14:30
15348,11502,29670,8:14:30
19228,11507,29670,8:14:30
19443,11504,29670,8:14:30
11149,11504,29680,8:14:40
12513,11502,29680,8:14:40
14680,11507,29680,8:14:40
17007,11300,29680,8:14:40
11046,11502,29690,8:14:50
11792,11300,29690,8:14:50
12359,11502,29690,8:14:50
13315,11502,29690,8:14:50
16391,11504,29690,8:14:50
17559,11502,29690,8:14:50
18204,11502,29690,8:14:50
11426,11502,29700,8:15:00
13958,11507,29700,8:15:00
15296,11502,29700,8:15:00
17415,11502,29700,8:15:00
19007,11502,29700,8:15:00
19776,11504,29700,8:15:00
10094,11502,29710,8:15:10
10162,11502,29710,8:15:10
10737,11502,29710,8:15:10
11836,11504,29710,8:15:10
12160,11502,29710,8:15:10
12811,11504,29710,8:15:10
16581,11300,29710,8:15:10
16746,11507,29710,8:15:10
18954,11504,29710,8:15:10
19394,11502,29710,8:15:10
10178,11502,29720,8:15:20
10931,11502,29720,8:15:20
11260,11507,29720,8:15:20
11493,11504,29720,8:15:20
14573,11504,29720,8:15:20
17796,11504,29720,8:15:20
10621,11502,29730,8:15:30
10791,11504,29730,8:15:30
11320,11502,29730,8:15:30
12781,11504,29730,8:15:30
13263,11507,29730,8:15:30
13583,11507,29730,8:15:30
13770,11502,29730,8:15:30
13945,11502,29730,8:15:30
15113,11300,29730,8:15:30
17105,11504,29730,8:15:30
17344,11502,29730,8:15:30
18499,11300,29730,8:15:30
19157,11504,29730,8:15:30
11919,11502,29740,8:15:40
12196,11502,29740,8:15:40
12568,11502,29740,8:15:40
13970,11502,29740,8:15:40
15953,11502,29740,8:15:40
16177,11300,29740,8:15:40
16469,11502,29740,8:15:40
19204,11502,29740,8:15:40
19284,11502,29740,8:15:40
19716,11502,29740,8:15:40
10051,11502,29750,8:15:50
10231,11300,29750,8:15:50
10271,11502,29750,8:15:50
11840,11502,29750,8:15:50
13618,11502,29750,8:15:50
15093,11300,29750,8:15:50
16257,11502,29750,8:15:50
18921,11502,29750,8:15:50
11464,11507,29760,8:16:00
11688,11502,29760,8:16:00
14476,11504,29760,8:16:00
16160,11504,29760,8:16:00
12195,11502,29770,8:16:10
12668,11502,29770,8:16:10
13172,11504,29770,8:16:10
13587,11507,29770,8:16:10
14368,11300,29770,8:16:10
11622,11502,29780,8:16:20
13575,11502,29780,8:16:20
14383,11502,29780,8:16:20
15055,11504,29780,8:16:20
15275,11300,29780,8:16:20
15434,11502,29780,8:16:20
15595,11502,29780,8:16:20
15642,11504,29780,8:16:20
16545,11502,29780,8:16:20
18653,11502,29780,8:16:20
10941,11502,29790,8:16:30
10985,11504,29790,8:16:30
11129,11300,29790,8:16:30
11693,11502,29790,8:16:30
11904,11300,29790,8:16:30
13521,11300,29790,8:16:30
14276,11504,29790,8:16:30
15026,11504,29790,8:16:30
15109,11507,29790,8:16:30
15343,11507,29790,8:16:30
15902,11507,29790,8:16:30
16473,11504,29790,8:16:30
17179,11300,29790,8:16:30
10319,11502,29800,8:16:40
11662,11507,29800,8:16:40
13662,11502,29800,8:16:40
15136,11502,29800,8:16:40
16370,11504,29800,8:16:40
17196,11300,29800,8:16:40
19472,11504,29800,8:16:40
11084,11507,29810,8:16:50
11576,11502,29810,8:16:50
11612,11504,29810,8:16:50
11952,11504,29810,8:16:50
13212,11504,29810,8:16:50
15515,11502,29810,8:16:50
11978,11504,29820,8:17:00
12603,11504,29820,8:17:00
13594,11502,29820,8:17:00
14056,11504,29820,8:17:00
14741,11502,29820,8:17:00
14815,11504,29820,8:17:00
16858,11502,29820,8:17:00
18656,11300,29820,8:17:00
19196,11300,29820,8:17:00
10292,11502,29830,8:17:10
10976,11504,29830,8:17:10
11213,11300,29830,8:17:10
12601,11300,29830,8:17:10
12625,11300,29830,8:17:10
13279,11502,29830,8:17:10
13735,11300,29830,8:17:10
14002,11502,29830,8:17:10
14154,11502,29830,8:17:10
14641,11300,29830,8:17:10
16303,11507,29830,8:17:10
16587,11300,29830,8:17:10
17633,11502,29830,8:17:10
19012,11504,29830,8:17:10
12563,11504,29840,8:17:20
13420,11502,29840,8:17:20
13535,11502,29840,8:17:20
13987,11504,29840,8:17:20
15238,11502,29840,8:17:20
16286,11300,29840,8:17:20
16435,11507,29840,8:17:20
17201,11300,29840,8:17:20
17551,11502,29840,8:17:20
17763,11300,29840,8:17:20
18844,11507,29840,8:17:20
10015,11502,29850,8:17:30
10022,11502,29850,8:17:30
10930,11504,29850,8:17:30
11809,11300,29850,8:17:30
12624,11502,29850,8:17:30
13382,11300,29850,8:17:30
13589,11300,29850,8:17:30
13901,11502,29850,8:17:30
16535,11300,29850,8:17:30
17495,11502,29850,8:17:30
17640,11502,29850,8:17:30
18762,11300,29850,8:17:30
10997,11502,29860,8:17:40
11197,11507,29860,8:17:40
11950,11502,29860,8:17:40
14559,11502,29860,8:17:40
