id,xdeal,ydeal
10204,765.973917,178.6988432
10205,400.8718393,653.1709886
10206,862.3194605,161.420848
10214,363.2664051,657.0450099
10215,383.0422207,630.588739
10216,668.9946751,223.7939917
10217,934.9250514,211.7367442
10218,479.2789316,636.2452496
10221,418.9359837,585.7005784
10225,467.7782535,796.1418744
10228,773.7641092,488.4165199
10231,426.8086324,683.5904463
10232,453.720434,704.9651256
10233,484.7663049,801.9888103
10235,1000,152.2462485
10236,817.4462188,422.4376556
10239,1000,152.2462485
10240,438.7218616,577.1011151
10243,442.0954272,564.2421551
10245,388.0420729,624.2232742
10246,887.7519241,158.7464311
10248,1000,152.2462485
10249,771.0077753,429.3197829
10252,440.0573728,690.3436138
10255,1000,152.2462485
10256,470.2663969,894.2724972
10258,1000,152.2462485
10261,764.8633168,430.4067471
10262,1000,152.2462485
10264,383.8303691,689.9554436
10265,420.4270688,634.7760046
10266,430.8639446,696.1041235
10271,463.3774172,607.028913
10272,447.8173695,591.363067
10275,936.7916031,215.0662874
10279,832.4387206,437.5232202
10280,393.5503266,664.026985
10281,1000,152.2462485
10282,369.1427434,631.8512763
10284,471.3881756,560.9603469
10287,1000,152.2462485
10289,443.9217289,617.6258203
10290,746.6381788,456.2353712
10291,959.4832692,229.2063806
10292,401.0335048,704.3067924
10293,398.3856058,700.977002
10295,435.9455778,651.3399502
10296,474.5339808,592.1919298
10297,1000,152.2462485
10298,443.0086168,592.6458154
10300,1000,152.2462485
10301,950.9445261,203.0851199
10305,937.5415221,216.2232987
10309,627.3074705,561.5464297
10310,1000,152.2462485
10311,555.5314181,582.2920887
10314,870.8919486,157.4395241
10316,788.1316359,691.7448418
10317,480.3006665,580.6959477
10319,393.6587097,665.5058577
10320,427.6020964,684.2805699
10321,428.8918304,632.8257446
10322,964.3803759,236.3277333
10324,851.5755673,550.1223534
10325,433.4091617,674.5799625
10326,837.1415605,419.5800419
10329,845.2775416,560.5135926
10331,389.8851794,645.2820133
10334,353.7548964,390.3680767
10335,1000,152.2462485
10336,898.7959324,153.4614332
10339,610.0795588,238.6125549
10341,928.072044,225.4039254
10345,312.7875793,690.4569963
10346,802.2935934,428.4640358
10347,817.6419095,435.8408243
10349,337.7833385,528.0031004
10359,792.2016301,487.6864478
10362,468.0002911,580.6847134
10363,1000,152.2462485
10367,386.089495,693.4724766
10370,782.2280966,422.1148636
10373,497.0519104,888.1035548
10374,424.5669085,803.0308326
10375,358.015104,502.8231671
10379,926.3866784,200.6352818
10381,444.248916,595.1341476
10382,739.6174586,478.509391
10383,470.8904877,896.7085054
10386,765.7426481,466.7550009
10387,420.0382595,641.1469783
10388,514.0068239,436.3001721
10391,748.5505572,521.0921586
10394,433.8961816,584.3370193
10396,1000,152.2462485
10397,422.0123026,647.6770412
10399,807.4041361,492.15003
10401,369.1590823,630.5930466
10402,398.0760659,641.7742432
10403,665.7657106,203.392022
10404,512.6015648,880.9118001
10405,768.1869316,453.862728
10406,1000,152.2462485
10408,463.6705223,608.5371646
10409,370.6829249,567.4062937
10413,703.6464834,197.6358565
10414,936.2126999,281.5189963
10415,360.916935,453.8334842
10416,1000,152.2462485
10417,929.1315569,214.4252033
10418,355.7341747,564.8942096
10419,385.7972524,690.6322925
10420,439.3336806,591.0540687
10425,658.490748,206.9239769
10426,418.3814673,581.7082393
10427,362.3498424,644.0510708
10429,812.4479469,405.9013265
10430,376.9158057,649.4915349
10431,1000,152.2462485
10434,925.1865214,233.5795075
10435,399.3779077,357.750864
10437,941.8572675,211.6944904
10439,445.57609,688.8755486
10440,668.1076148,378.678362
10447,952.9999,257.3570958
10448,936.3050981,281.6900167
10449,891.2815553,171.0213251
10452,348.8705514,503.0987968
10454,809.5727225,445.402338
10455,969.7046122,174.2026424
10457,702.3419708,401.4403284
10458,723.6565523,510.5792695
10460,1000,152.2462485
10461,412.4020268,583.8255625
10462,697.2671342,403.1775433
10463,370.1445989,636.4144972
10465,1000,152.2462485
10467,364.1878825,657.2474735
10469,409.9823515,696.2157021
10473,423.4846179,699.9091391
10474,567.5240697,833.2540505
10476,926.4439726,200.7704483
10479,459.5441816,602.1161153
10481,433.3360069,675.3816318
10482,461.2463333,580.6288093
10483,742.9524156,523.9330561
10484,444.9460175,671.8281756
10485,941.6683723,223.8423336
10487,339.9448636,402.7289073
10488,411.2618358,644.8571033
10490,927.2886895,213.901186
10492,415.9357313,684.1683461
10493,939.8066978,182.6404599
10494,425.5222345,677.7625753
10495,415.8141751,711.5601926
10498,794.2970979,690.6150192
10500,477.1366854,885.3768895
10502,361.0742471,647.0823859
10504,822.5491022,415.7103856
10506,931.1341522,194.8505439
10508,397.515567,640.692209
10509,1000,152.2462485
10511,386.4281953,694.7886471
10512,415.9342581,609.7824575
10513,414.0552243,678.852045
10514,441.9551536,693.3585836
10515,1000,152.2462485
10516,441.0994181,668.9066482
10517,504.3332575,883.732038
10518,438.7966582,796.1333895
10522,397.1279718,637.7398309
10526,392.4417854,707.5403278
10528,394.0866866,711.7413893
10529,456.8650761,606.5587832
10530,450.5138584,695.2024152
10531,825.1957567,423.969758
10532,414.3835595,677.3839594
10533,769.266213,440.5743891
10537,1000,152.2462485
10538,1000,152.2462485
10539,422.4699063,644.1259744
10540,421.5212708,700.2222791
10545,387.7547479,549.3368348
10546,472.5485753,804.6039474
10548,741.8294537,482.1573722
10551,1000,152.2462485
10554,801.4415303,425.895917
10556,419.1397644,599.279925
10561,392.4058836,707.1446868
10564,456.5617484,576.8034919
10565,419.995519,620.6085292
10566,793.8273428,490.7892059
10567,441.0531884,609.3812683
10568,823.3040869,406.7533558
10570,472.1465612,574.0857666
10571,531.3028484,426.1008804
10572,715.7767142,499.1136534
10577,419.1264949,691.8817052
10578,809.3938998,432.5448357
10579,438.0176677,569.6340476
10591,955.1586889,235.3210263
10594,385.2568088,611.7752176
10597,940.5754541,275.6351171
10598,877.8274945,156.1938034
10601,755.061608,442.3441213
10603,439.7697637,802.6552909
10604,969.8185511,174.2034336
10606,964.7264369,168.3275609
10607,448.4352769,577.399163
10608,476.7336922,588.062497
10609,779.5399325,634.9375307
10615,406.2627829,635.4412274
10620,447.0004942,570.8741535
10621,916.5213091,153.7587497
10625,448.0084988,684.4773305
10628,429.9694753,575.2550243
10629,450.2438807,581.8815002
10630,487.8137521,889.1118144
10631,374.8965593,634.9933279
10633,363.7845432,651.6269078
10634,415.448722,712.4016036
10636,917.5736247,153.882292
10637,816.7154465,433.4624023
10638,421.4666662,674.4701989
10639,948.8504666,210.6161747
10643,458.5163199,799.3040392
10648,911.5162331,225.5091731
10649,311.4591177,438.2393643
10652,440.6290009,612.458693
10653,827.8496175,426.5323714
10654,1000,152.2462485
10656,416.5067636,680.8828216
10657,423.3716795,643.827505
10659,407.1889217,637.6512099
10660,437.1358247,682.2362865
10661,388.7430687,698.8649915
10662,1000,152.2462485
10663,1000,152.2462485
10665,728.2156436,507.4074705
10666,450.5505657,585.5543138
10668,387.0329708,616.0187636
10669,322.8849322,553.0896584
10670,767.0411721,638.0908331
10671,787.8275074,691.5619103
10672,786.199521,471.2255167
10673,1000,152.2462485
10675,871.0372124,157.9066588
10680,768.9561949,644.2596539
10682,910.4135689,236.1913221
10683,427.5201352,686.1069806
10685,315.8994918,449.9697033
10686,1000,152.2462485
10687,1000,152.2462485
10688,778.4316453,485.0747012
10690,1000,152.2462485
10693,962.3855293,166.2591569
10695,1000,152.2462485
10698,436.0721105,703.2276927
10701,1000,152.2462485
10702,930.8479727,194.3481592
10703,771.442269,432.7570315
10704,426.2211214,600.8627029
10705,517.6351584,384.5741597
10706,651.325504,223.6832647
10707,801.9500495,481.5782201
10708,368.1745629,653.7544058
10709,1000,152.2462485
10711,374.3974408,673.9644786
10712,825.7404395,439.1010743
10713,505.4063234,886.3983267
10714,925.0182014,220.9521171
10717,945.0996661,217.2189301
10719,718.6260755,535.9183051
10720,737.3658761,619.8056607
10721,878.6312496,470.1552173
10722,496.205414,886.1128188
10723,1000,152.2462485
10724,966.7441202,170.286525
10725,379.7680443,652.1475846
10726,479.0514183,791.759189
10727,754.2913858,454.6348183
10728,955.2674703,235.4457744
10731,1000,152.2462485
10732,446.5224067,804.4838919
10735,934.9460593,223.9600554
10736,809.9557835,412.8967375
10737,400.8858722,703.0746187
10739,891.6328733,152.8715903
10740,428.8150474,689.7304693
10743,414.1767241,586.2181512
10744,400.0546127,712.4898565
10748,451.3187076,690.6643271
10749,933.6139511,223.0363689
10750,368.8601987,660.6763364
10751,905.7073076,152.1662551
10752,745.4723676,471.9662471
10754,639.4565958,245.2363135
10756,409.01018,638.4398256
10757,421.8314954,695.6900982
10758,662.1896132,213.5291047
10759,838.3057247,422.7457554
10760,1000,152.2462485
10761,435.6313118,681.7465655
10762,634.9090428,714.4318166
10765,1000,152.2462485
10766,448.303831,613.7116251
10771,957.4797462,179.0548686
10772,703.4154824,196.4617078
10774,329.2371886,529.5149501
10775,1000,152.2462485
10776,1000,152.2462485
10777,387.3156803,641.7293886
10778,471.9513871,639.3968289
10779,967.1629303,182.5459142
10780,1000,152.2462485
10781,825.8254356,590.1777893
10785,370.4857091,661.6395719
10788,778.7158795,444.585423
10789,744.5339194,455.6544091
10790,759.0789224,612.2924981
10791,942.7805408,225.3358044
10794,791.5064669,483.2154128
10796,1000,152.2462485
10797,804.6069236,472.6574035
10801,363.0494695,546.3238012
10803,936.6236487,215.3809677
10804,357.0906434,500.566817
10807,807.5051261,424.6142032
10809,796.7530355,433.3497083
10812,483.5803646,833.2998757
10814,788.9608042,512.3864385
10815,928.8223523,226.3594084
10817,666.5074411,220.1252526
10818,316.0176795,450.253489
10819,1000,152.2462485
10821,681.4781294,201.8917349
10824,1000,152.2462485
10826,703.7717821,198.9262439
10829,1000,152.2462485
10830,878.3136181,470.7294101
10832,1000,152.2462485
10835,625.1464028,250.803009
10836,471.6571197,898.9218427
10837,928.0987323,213.9629738
10838,798.3414679,502.0109366
10840,782.2299056,478.2703451
10842,789.2739183,478.3162663
10848,650.6039517,272.3124541
10850,1000,152.2462485
10853,725.6233627,552.8710624
10854,318.4461442,427.2884582
10855,421.7639943,700.3211279
10858,406.6162228,596.3505137
10861,319.0313971,429.1438065
10863,390.8845533,657.6121201
10865,322.5184634,552.7946573
10868,696.0604777,200.3593147
10870,372.8115902,669.5308932
10871,412.9902931,585.0632647
10873,750.88618,467.2342534
10876,403.8145217,605.1733953
10877,1000,152.2462485
10879,688.453509,199.7749839
10880,488.0009422,890.1449724
10882,1000,152.2462485
10883,1000,152.2462485
10884,478.8367041,791.5101988
10887,368.9332649,492.7231432
10891,396.4538173,696.5085108
10893,923.7000974,232.4962388
10894,386.370429,619.8646952
10896,1000,152.2462485
10897,413.6546954,603.2532558
10898,1000,152.2462485
10903,964.7619973,168.4255574
10904,921.085341,227.5242035
10907,731.3026784,475.6679212
10911,424.1712054,379.4693156
10913,529.1762724,436.960607
10915,1000,152.2462485
10918,404.882022,710.6765454
10921,378.0210772,479.9386021
10925,976.1656276,162.5524393
10926,1000,152.2462485
10927,377.8499102,646.4484606
10930,435.6713391,818.4600136
10931,369.4036208,495.1066607
10932,381.6802805,634.5669115
10933,371.2462951,568.5070253
10934,1000,152.2462485
10935,1000,152.2462485
10936,429.7968728,776.0173607
10937,744.7713768,263.5084967
10941,417.3756475,637.3800185
10943,469.7325968,893.13638
10948,905.6285303,151.2986099
10949,442.1010991,691.050874
10951,1000,152.2462485
10955,478.9077469,790.4423697
10956,1000,152.2462485
10957,369.9095898,636.6709769
10959,1000,152.2462485
10961,371.1290822,668.3342421
10967,429.0619411,636.8416368
10969,471.585456,591.8241013
10970,801.0226525,491.6811008
10975,844.9450043,559.4751387
10976,424.2918325,702.8908435
10977,353.6495661,389.5584065
10981,800.9475102,689.9290254
10982,630.0799213,218.5137913
10983,493.8886741,878.4543893
10984,610.0403911,230.5688273
10985,411.081651,647.7863291
10986,337.9112937,515.1372406
10991,749.9887564,528.7652816
10993,570.3271033,302.9817386
10996,407.8921929,621.8777772
10997,470.7470404,896.8298076
11000,758.0325225,448.4443182
11001,314.9743213,448.2371457
11002,416.6030054,616.1713619
11006,740.2419327,514.0226095
11009,346.6372893,395.2403647
11012,811.4993885,448.511466
11015,1000,152.2462485
11016,462.8613083,606.7837776
11018,665.4463812,480.0523223
11021,369.0322749,637.5539746
11022,1000,152.2462485
11023,424.4505957,646.4198499
11025,444.0113405,697.4985289
11026,348.9560634,670.7771574
11027,794.6137164,492.2908528
11028,401.700383,594.645145
11029,369.9128461,633.589231
11032,511.2256955,876.5952668
11033,318.3292392,425.6287361
11035,827.1472849,591.4167823
11038,413.2768959,650.306953
11039,924.2547704,219.8789165
11040,771.3491068,483.563273
11044,433.7064706,593.1849086
11046,428.1320116,631.1108679
11050,805.8626191,682.9595487
11051,1000,152.2462485
11052,424.6761552,677.5231441
11056,878.8320596,472.9829021
11057,1000,152.2462485
11061,1000,152.2462485
11064,753.3021431,474.8500416
11065,952.8529073,183.4312373
11066,783.4996404,496.5920974
11067,828.4624854,417.649915
11068,358.5464929,491.832128
11069,367.5504884,657.3670793
11070,812.052023,421.2995024
11074,1000,152.2462485
11075,751.4300394,529.7996656
11078,953.1425326,257.5078399
11080,796.2529613,693.754427
11081,1000,152.2462485
11083,437.2419938,606.1933344
11084,368.4881756,636.3370753
11085,370.8559444,658.972588
11086,1000,152.2462485
11087,1000,152.2462485
11089,411.3640292,820.5786283
11091,428.3328119,633.6735725
11093,409.464894,640.7561163
11095,970.199388,206.1707028
11096,397.7347408,744.7626032
11097,935.4869357,226.6138735
11098,400.231779,697.2860616
11099,471.9010188,576.893181
11100,377.6474134,648.6998006
11102,945.9869068,247.1026942
11103,793.0246953,504.9402956
11104,403.531302,585.9367159
11107,377.3930821,644.1807581
11111,764.2230507,467.9520585
11113,466.7129684,664.5168178
11115,937.2593097,216.1134975
11116,371.4857173,642.2147837
11120,1000,152.2462485
11123,386.9203259,697.0650891
11125,826.2741952,405.6029676
11128,940.306353,220.7743829
11129,332.8558901,411.4943646
11130,1000,152.2462485
11135,864.0311125,159.0895815
11136,372.3502359,667.7708179
11137,771.7321792,446.3051374
11138,324.3075254,555.5126985
11141,1000,152.2462485
11143,309.0940922,718.1055873
11144,469.7678345,600.642955
11146,1000,152.2462485
11147,818.0421078,402.5593541
11148,769.1119892,440.6432681
11149,407.9549339,806.3413874
11150,367.2139508,627.2204009
11151,485.521201,630.5334739
11153,440.9182026,689.5081363
11154,1000,152.2462485
11155,968.4643486,172.4286034
11160,366.1745404,623.8472934
11165,291.1418257,700.4268801
11166,851.0642791,549.7195891
11167,1000,152.2462485
11169,370.4320068,638.3345025
11170,648.161458,218.1549623
11171,389.3796269,606.9125291
11172,396.704461,691.2197699
11175,1000,152.2462485
11176,411.3820937,591.0381705
11179,447.5448869,677.9892735
11180,1000,152.2462485
11181,1000,152.2462485
11182,322.1073088,551.0218898
11186,414.0645876,702.5836997
11189,957.8460564,170.6111637
11191,932.6503381,233.0248913
11192,348.0085504,399.6469039
11193,415.1896717,679.6303716
11197,384.3452614,609.4658293
11199,346.3168613,395.2950787
11201,445.8454816,627.6881237
11203,392.5707225,659.8729208
11206,381.3826645,663.81686
11209,384.0872361,483.6740936
11210,463.1201976,657.9719769
11211,1000,152.2462485
11213,368.2957347,656.3080752
11215,760.8211689,473.169153
11216,466.5898835,643.2572681
11217,628.634563,248.3956624
11218,413.3730986,705.6610271
11219,343.8644038,412.2643083
11220,936.9957254,228.024387
11221,370.3796353,639.9335583
11222,954.0918452,207.0491833
11225,1000,152.2462485
11226,535.9611728,548.3067196
11228,1000,152.2462485
11229,806.8851532,426.8376935
11230,1000,152.2462485
11231,382.8456577,622.8338219
11232,422.6892086,649.4746712
11234,504.298535,882.2290547
11236,806.783824,680.8930027
11241,403.1405525,603.8537656
11242,826.2205185,437.7877869
11245,949.0747166,172.3714003
11251,265.6494411,709.0372327
11252,384.4823842,692.5660656
11253,460.6591951,810.8151801
11255,527.3963331,748.5840815
11256,822.6916814,445.18044
11257,695.7456986,198.2898999
11259,808.840939,426.9075403
11260,368.4380293,634.8920236
11261,811.7340847,169.665679
11262,402.1243912,657.3969528
11265,791.7922752,702.8515187
11267,401.9158109,655.681496
11268,959.5502715,229.2897136
11269,458.3711628,572.2396556
11270,452.2796765,592.6750841
11271,822.9523134,399.6639715
11275,779.8619946,174.7857612
11277,1000,152.2462485
11278,407.0669759,616.4343011
11279,410.9507345,626.5632643
11283,940.4986196,275.6174968
11284,448.8052489,734.8656749
11286,1000,152.2462485
11289,1000,152.2462485
11292,389.3728522,702.6004973
11296,1000,152.2462485
11297,435.4735543,819.1543512
11300,732.6204224,515.8572615
11301,1000,152.2462485
11302,783.0428379,465.2772219
11303,406.1392931,616.4742149
11306,769.3958206,439.5938297
11308,438.0232366,586.5338459
11309,891.7371296,153.3151712
11310,805.2810468,435.605857
11311,377.2359287,619.0329695
11312,1000,152.2462485
11314,438.1308203,655.550559
11316,1000,152.2462485
11317,371.1488159,641.0493179
11319,1000,152.2462485
11320,469.3067545,588.4167683
11325,922.0803345,228.2468294
11328,448.3551993,817.0287797
11330,633.4212309,227.6867529
11331,383.7303669,689.2772922
11333,406.0596508,608.138441
11334,1000,152.2462485
11335,733.8460111,534.0925515
11338,423.8574243,589.3816447
11339,347.2348399,396.5972313
11341,478.6678922,890.8821392
11344,746.7776411,517.4989268
11345,945.3173601,217.3261501
11347,485.1979156,878.5000678
11348,898.7973805,153.7496773
11354,773.08098,176.5197265
11355,1000,152.2462485
11356,551.091243,586.9505255
11358,430.9199183,603.7241994
11359,408.6358252,360.3961345
11362,504.3835589,883.0443937
11363,1000,152.2462485
11364,463.5452562,587.9222537
11366,1000,152.2462485
11368,936.2337088,281.4703096
11369,372.3169673,675.5215501
11372,584.5844141,313.6307059
11377,622.5160901,233.9214469
11378,421.2563146,640.5234195
11379,809.3539492,419.1713075
11383,583.3184222,581.2978302
11388,369.1233753,446.3657501
11391,939.4289822,208.101913
11392,829.0072964,443.8628528
11393,1000,152.2462485
11396,571.2080667,370.9576618
11397,415.9171773,682.6808749
11398,770.6155812,462.5398502
11399,963.8670588,176.6385481
11403,840.7558485,426.406573
11404,633.776184,264.0500405
11405,800.0823224,491.0480521
11412,898.8070171,153.5817117
11414,690.9792904,206.9941767
11418,1000,152.2462485
11419,1000,152.2462485
11420,466.5092834,610.9221924
11421,934.572289,211.7012434
11422,443.9829815,674.1207898
11424,340.6977678,405.9974868
11425,706.1963742,776.3027275
11426,433.5830348,647.9586378
11430,789.1453185,694.6922971
11431,385.6885583,694.8899341
11432,1000,152.2462485
11433,366.9912715,654.5582929
11437,369.9021647,482.551295
11440,1000,152.2462485
11443,940.1579238,208.9110377
11444,319.6521968,432.2874069
11447,864.1362299,159.7008034
11450,1000,152.2462485
11452,417.5432721,580.3104256
11453,832.6771327,580.4592272
11457,612.8519002,246.8263236
11458,419.7091994,623.5515714
11459,436.4013587,598.1610593
11460,480.6576217,896.4490499
11462,270.0935409,732.3393547
11464,397.1127545,620.1726139
11466,813.4899156,490.3613725
11475,834.5187743,399.6020634
11476,438.7503142,802.6438161
11478,377.0428676,649.8865671
11480,445.8970919,675.8659291
11481,832.3104831,437.1427529
11482,717.4512968,514.5794366
11485,927.3079805,292.4383004
11486,455.5510124,583.2795921
11488,399.7114548,695.7860579
11490,788.3267561,507.0297354
11492,457.9897806,886.6715857
11493,319.6569108,430.9562913
11495,898.2565708,169.8527752
11496,624.5236181,555.7731188
11498,411.9518258,650.6377036
11501,973.0447512,167.8299607
11502,1000,152.2462485
11504,395.0599538,683.6583023
11508,802.2489163,494.6701466
11509,1000,152.2462485
11512,384.9556021,609.8143986
11516,512.1836645,881.157661
11517,1000,152.2462485
11520,441.1203317,585.8538263
11522,370.7275807,497.0436603
11523,368.3156354,491.9785125
11525,384.8515021,689.4677686
11526,438.2387811,664.1652739
11527,821.3783388,414.4915851
11528,788.9889972,696.9621598
11532,294.2323031,698.4373703
11533,394.0775274,625.2658282
11534,369.9958908,654.8299516
11535,501.6927017,872.1968974
11536,397.2728392,692.0622946
11537,403.4443593,603.357566
11541,1000,152.2462485
11542,1000,152.2462485
11543,884.7691116,154.8620619
11547,437.4557654,701.7709218
11548,1000,152.2462485
11550,462.333869,565.5638049
11551,784.0827498,467.177525
11553,437.7540633,679.7610261
11554,952.8389879,257.5216615
11558,500.1437864,630.0062308
11560,696.1385804,199.5758335
11561,408.9894462,695.8557506
11566,822.4827903,418.6738651
11569,820.2699709,413.912636
11570,443.5071912,597.7801485
11572,426.0609571,707.9197066
11576,421.8770262,816.0181771
11579,1000,152.2462485
11580,1000,152.2462485
11581,1000,152.2462485
11584,1000,152.2462485
11585,408.4152486,637.3716341
11586,369.5920668,483.0187069
11587,360.8214904,648.5719222
11589,398.0206217,622.6954823
11591,364.6782875,583.1364236
11594,1000,152.2462485
11596,408.5728346,616.4253234
11597,470.5643008,574.4755396
11598,462.8942152,570.0458987
11600,942.7555432,225.6116228
11601,787.0149594,490.8052297
11602,452.3443425,557.4111288
11605,395.763327,634.4555044
11608,824.0291348,413.2077983
11612,1000,152.2462485
11615,1000,152.2462485
11619,391.9265894,662.7933226
11622,337.3898132,527.002182
11626,469.2831772,586.8508372
11628,432.4166782,696.5911217
11630,411.8256195,630.6481624
11631,766.8073812,437.607497
11632,447.2400471,593.9703265
11634,749.701503,528.7112585
11636,1000,152.2462485
11637,322.2551186,551.8457483
11640,653.2092641,355.2716348
11641,326.319638,420.0402289
11642,355.2827335,562.3339069
11648,905.610925,151.8714195
11649,823.856089,405.3169043
11651,449.0846526,682.8914732
11652,370.8516424,670.2885879
11654,803.0833203,497.0317024
11655,397.6374212,639.4798105
11656,440.2368506,805.5376062
11658,381.4752948,562.5406832
11659,402.8089489,656.3144936
11660,1000,152.2462485
11661,870.8145145,157.7291575
11662,379.927032,633.6909596
11663,435.9191134,679.1148215
11665,1000,152.2462485
11666,446.3247883,677.4925523
11669,377.8024015,651.5227423
11670,446.7618033,679.2257495
11671,401.4426357,705.9052297
11672,703.6122189,197.7987278
11677,848.0064392,399.1246395
11682,437.7487848,683.9712308
11683,803.8349944,603.9268263
11684,1000,152.2462485
11686,346.6862579,395.6681506
11688,845.2764463,560.5816229
11690,453.9811317,604.3667587
11691,408.1225236,599.598108
11692,405.2348277,684.1083215
11693,379.4096938,471.717074
11697,784.0276295,727.9197321
11699,431.2790668,639.7504659
11704,486.0040861,632.7702293
11705,465.0321106,756.2934846
11708,898.7023594,152.6835042
11710,737.1721454,498.0130525
11712,444.5566327,596.8294628
11714,382.3264316,603.2298914
11716,1000,152.2462485
11718,406.2914944,688.7047015
11720,419.7879772,616.0379982
11723,386.3336551,615.1486468
11724,607.1615855,714.3199806
11725,877.8097723,155.9777402
11726,470.6196994,895.7210645
11727,377.5463803,606.9300169
11728,464.6411106,661.1987881
11733,807.2913891,479.098125
11734,945.4151768,216.0086012
11735,926.5016964,222.4101857
11736,1000,152.2462485
11737,383.1261075,670.5051792
11738,319.4415632,430.6305579
11740,703.5039306,197.6977968
11741,427.7712081,597.2179043
11743,346.9943952,572.7284784
11745,827.46937,415.7394243
11746,806.5328776,425.7653061
11748,821.8176475,410.4646818
11750,429.1174217,637.6613764
11751,1000,152.2462485
11752,485.7324141,840.3150634
11753,751.8461156,613.1495017
11756,745.3600551,511.0581414
11759,979.0829318,165.7607711
11760,491.6445326,646.0453881
11761,422.9841645,578.3051311
11762,936.7385865,215.5862617
11763,927.2177113,292.376618
11767,917.3064108,222.8526333
11768,711.821604,518.6135193
11769,1000,152.2462485
11771,1000,152.2462485
11772,454.0787798,602.2590016
11773,957.1313647,251.0519522
11776,1000,152.2462485
11778,296.6817945,700.7786028
11779,808.2263182,430.2197814
11780,397.1513759,618.4259349
11781,750.7236765,529.0797307
11782,389.1934261,712.8708865
11783,318.6985714,426.5483315
11785,802.0107492,494.0662924
11786,1000,152.2462485
11787,425.7308099,700.5759544
11792,319.3214432,429.5292358
11794,649.9874025,244.0286582
11796,496.651901,621.000607
11801,408.7954876,697.2949866
11802,358.7772456,492.2903941
11803,379.0157796,470.3831882
11804,443.191804,702.9187161
11805,871.7643837,504.9418719
11806,1000,152.2462485
11808,424.5926558,581.0924981
11809,430.2201841,635.6905603
11810,819.3466349,404.5118001
11811,918.3831779,213.2897983
11816,1000,152.2462485
11818,435.1703272,647.9255385
11819,354.4490306,517.7095349
11825,808.3855494,455.8214396
11831,898.6202165,152.619451
11833,1000,152.2462485
11834,513.8544436,436.0810627
11836,419.1780459,586.6912851
11840,428.6308612,575.1460151
11842,621.2480392,214.6735663
11843,424.11474,705.811466
11845,372.818572,670.2846882
11846,428.3347445,686.5926485
