id,xdeal,ydeal
10408,954.1034841,821.6586866
10409,706.3596086,242.1216153
10413,1069.520569,795.6321143
10414,248.8269394,597.0973692
10415,304.9190141,294.997822
10416,421.2138187,517.3986936
10417,217.031313,649.9840474
10418,808.6726434,154.2144975
10419,710.1616851,774.0822154
10420,1040.240182,755.8749722
10425,375.1832867,826.5459214
10426,907.8270496,773.0891165
10427,397.4187367,738.9286243
10429,186.2959377,575.1370685
10430,695.2995872,746.3413689
10431,501.8122639,494.7263612
10434,231.7709081,554.3449061
10435,676.9951697,793.1301317
10437,506.6770652,434.2097515
10439,789.196682,135.7869203
10440,593.1452032,196.9632951
10447,345.4423561,624.3241606
10448,301.8682084,567.9657892
10449,403.665194,475.5254936
10452,240.7559828,296.27062
10454,270.9454413,609.4018278
10455,543.1429995,496.7061988
10457,563.5571977,202.9276717
10458,502.8382938,238.4651786
10460,492.5019151,503.7278108
10461,399.9716409,772.118688
10462,634.495883,245.7374269
10463,415.2071567,671.909277
10465,182.5912213,500.0360011
10467,935.3924525,317.5010629
10469,748.9790053,713.2713567
10473,746.240101,745.0336695
10474,941.2303545,412.5014823
10476,183.2123221,623.137699
10479,354.8248576,695.3283452
10481,1018.348339,334.3492878
10482,972.5802582,802.3720168
10483,611.0833431,285.0659135
10484,821.5007455,776.5647208
10485,296.3418367,577.2604339
10487,626.1916594,710.5151464
10488,1075.847747,369.7147538
10490,395.6604405,732.225131
10492,141.2810734,334.6046077
10493,245.8503369,504.4826682
10494,1033.165751,468.7452065
10495,233.2264143,274.2439481
10498,551.840812,225.1760759
10500,183.9860122,324.1466402
10502,284.96044,323.3998404
10504,305.6849835,528.7771891
10506,316.9000381,465.0819334
10508,240.5920486,324.1543446
10509,470.9837722,442.8176257
10511,713.151811,858.2076916
10512,184.2244273,246.216519
10513,1036.381208,436.964736
10514,1009.937492,426.3694919
10515,143.4946183,585.6857233
10516,735.0342989,740.2838134
10517,335.8853017,267.8704547
10518,341.803903,359.6913698
10522,348.0868474,352.0922151
10526,640.0351467,815.2192057
10528,282.4842986,260.7607196
10529,1023.87603,713.5881459
10530,536.4220091,188.0543118
10531,227.1874781,523.2683153
10532,698.4366404,692.9655853
10533,229.9903854,566.3509665
10537,540.7677975,473.6294277
10538,451.1280575,536.1761561
10539,704.816025,786.3861096
10540,797.027694,728.8529931
10545,750.8546938,163.8115414
10546,255.7630908,319.9372996
10548,471.2383512,528.378033
10551,590.9111226,564.7508968
10554,202.1086006,503.4485292
10556,332.7775365,538.8483134
10561,691.1635598,752.5395904
10564,308.5088916,797.651337
10565,421.836171,728.9818578
10566,610.1662733,208.5765718
10567,916.4792026,781.8489689
10568,224.5456012,606.8883187
10570,272.0671525,538.9330694
10571,741.249494,171.4710336
10572,426.149256,717.9922195
10577,257.1081812,363.2332971
10578,540.7984155,400.0479133
10579,1084.366954,851.9365711
10591,130.7413847,460.8784702
10594,352.790721,804.8659091
10597,240.7395256,619.5351365
10598,233.5180433,555.7637672
10601,431.1254099,459.9215777
10603,174.0729014,276.6462785
10604,263.4989701,583.1302696
10606,465.1848093,470.9215244
10607,997.8399294,773.8354004
10608,924.3547514,638.433379
10609,349.2592109,817.0613668
10615,318.7883014,332.864569
10620,459.163756,704.4092206
10621,379.5167909,747.2337912
10625,960.5767803,397.6981344
10628,433.163251,697.6112495
10629,429.1018927,822.8581538
10630,739.1760014,825.9406532
10631,291.8698058,354.8143926
10633,469.2524925,822.8439018
10634,920.6444122,213.2281276
10636,449.6389691,572.8704529
10637,268.4307828,539.0643735
10638,820.0899644,583.8455813
10639,341.7051409,449.3335657
10643,240.2292309,387.7465358
10648,508.0039708,520.0614484
10649,770.075435,776.5822345
10652,1025.776245,782.9711539
10653,255.1813584,547.7322117
10654,280.6736633,569.6165796
10656,231.9738448,241.9943623
10657,246.9945339,311.8100756
10659,283.2567096,286.8608941
10660,774.5355445,701.5271569
10661,638.5388287,746.071015
10662,480.8800115,503.2146907
10663,229.00582,466.0146053
10665,521.3762185,252.6084116
10666,508.8356934,805.907002
10668,704.0932654,747.4908425
10669,166.4682447,347.4296363
10670,543.5604191,147.761305
10671,569.9131367,230.8852317
10672,574.8163119,177.5791138
10673,474.471826,543.9584373
10675,240.4033621,490.6713288
10680,429.8011857,669.9075792
10682,303.8165571,558.9475045
10683,653.3529177,732.2642576
10685,645.614253,701.1902472
10686,187.2471389,459.895617
10687,452.5873701,511.1403095
10688,555.4785058,111.4553483
10690,502.3636964,461.3329748
10693,557.0632382,487.3125114
10695,282.5928653,570.2196769
10698,691.4415355,762.1947895
10701,475.1602661,787.0394911
10702,267.6734678,579.4735492
10703,487.9845685,460.6334837
10704,977.082547,786.688665
10705,534.3819919,253.2079812
10706,225.6337352,524.3866752
10707,490.9905336,245.3329134
10708,277.7609907,315.7756525
10709,583.0156645,506.918821
10711,739.9125096,824.603248
10712,484.6209641,600.7998481
10713,704.1891657,719.9883357
10714,284.9928519,506.730728
10717,267.3665623,532.7575061
10719,579.2137297,275.7482434
10720,548.436408,245.7391489
10721,401.002813,729.6335953
10722,1019.464559,314.9570868
10723,472.0161311,564.9092865
10724,292.2573303,543.8231729
10725,760.2483324,620.6002619
10726,1022.218468,402.3778042
10727,553.3957243,502.0095081
10728,203.4695062,570.1327187
10731,232.4414227,538.8257696
10732,1021.885005,411.3745141
10735,272.4153264,459.4247586
10736,500.8065602,577.460615
10737,177.2425922,291.3515243
10739,296.7569221,474.5312089
10740,236.2509847,262.8788962
10743,222.1820571,518.0693124
10744,897.4753201,248.5426528
10748,985.7972209,369.3654904
10749,249.1856724,559.7153739
10750,686.3548807,773.5620867
10751,271.3010585,655.7029731
10752,237.2527589,556.9570388
10754,490.0715494,237.2723014
10756,939.0959396,492.9750942
10757,141.0374326,253.8823083
10758,414.0316621,757.3461855
10759,310.3284931,498.117503
10760,411.6917268,519.6417749
10761,185.9066942,358.8131922
10762,815.2863924,517.8582994
10765,496.6664713,495.2685774
10766,395.7582505,754.2007703
10771,301.3105042,439.2206278
10772,963.2365286,762.8292485
10774,217.202914,312.1156282
10775,523.4508665,457.0894548
10776,234.6153902,490.4727872
10777,733.4453131,679.1967079
10778,984.7065768,326.7099723
10779,254.2861589,544.0429628
10780,535.7007819,452.8349707
10781,392.4863708,810.7035539
10785,670.961761,766.8376461
10788,137.3633956,501.757005
10789,209.5805822,555.6996989
10790,465.9928642,204.3361192
10791,427.7285925,671.5431906
10794,615.4597698,208.2569578
10796,428.5387535,467.9715265
10797,571.2679152,206.4006337
10801,559.8197776,259.7994455
10803,546.0089343,520.2827225
10804,721.2871361,719.6461041
10807,521.9595878,515.7094107
10809,266.9871452,606.3205146
10812,743.4586442,753.6903183
10814,527.5502079,316.0024846
10815,182.97337,576.3101108
10817,1071.242636,766.0087332
10818,231.4178763,307.4179644
10819,571.6455063,554.5599125
10821,982.7580948,755.396515
10824,258.8218949,592.8474951
10826,451.7555983,682.1254573
10829,236.8997062,509.3713333
10830,972.4315033,713.0951656
10832,512.225289,492.5521016
10835,456.0075253,791.6510072
10836,264.3676269,318.5966502
10837,533.0680827,498.8983858
10838,507.88752,270.9699789
10840,499.9150715,186.4063337
10842,652.2066428,211.8729592
10848,610.4099439,349.6217757
10850,253.5529428,569.1784484
10853,623.8558659,226.3507568
10854,705.5609263,750.4429352
10855,691.5135598,785.8771673
10858,1011.070609,802.4210441
10861,700.5184146,796.1016215
10863,695.5281057,739.3237999
10865,674.1008887,723.809841
10868,383.0991476,555.7033357
10870,322.6925208,349.3565996
10871,202.3240266,555.8598605
10873,442.4295412,548.441776
10876,236.6141757,282.7732829
10877,560.7509098,504.8130629
10879,397.3714624,729.332833
10880,675.8582886,756.7034601
10882,390.2659464,791.0190758
10883,131.9459165,559.5105003
10884,174.5972885,353.817183
10887,202.9520097,308.6284588
10891,727.5726739,681.5554353
10893,273.1479978,583.2087662
10894,463.8226512,762.4138778
10896,442.3607843,518.274177
10897,350.6200767,674.4688487
10898,501.9866214,423.4436505
10903,216.0140424,498.6813458
10904,524.9880496,489.8020309
10907,212.5840899,598.5938399
10911,965.0950537,353.0889009
10913,250.886671,527.7270505
10915,513.1412814,385.7553752
10918,689.0821238,744.6870152
10921,662.907892,783.971
10925,555.493351,470.1028878
10926,236.5781748,524.5855617
10927,707.5990663,737.397423
10930,637.8463319,640.5890607
10931,295.5168299,215.632014
10932,412.8520341,798.3303967
10933,864.7404832,214.2190623
10934,258.5544881,445.6155171
10935,488.8841029,440.8457088
10936,645.9864331,774.2900849
10937,410.4561597,713.4116329
10941,714.7019701,862.0281793
10943,205.948849,367.6118593
10948,301.0879573,581.5858021
10949,311.5589145,270.8499571
10951,261.5671836,591.08593
10955,730.5401338,845.3864132
10956,311.7847729,605.1065592
10957,370.6714213,767.9089184
10959,537.6441914,524.9622507
10961,674.370762,752.0793438
10967,743.7447305,705.0618597
10969,1048.272561,793.813408
10970,617.8601729,306.9152588
10975,380.9917821,725.9883933
10976,256.7724209,311.0563984
10977,339.9446323,300.6493583
10981,822.1889998,244.0500257
10982,380.5478056,701.3976472
10983,301.283402,276.1121082
10984,1023.785782,698.1755625
10985,649.024126,721.7376331
10986,287.7255957,344.3508227
10991,622.493894,200.4138378
10993,452.4904885,681.5220481
10996,244.0010012,273.6741987
10997,205.1298992,240.5149812
11000,411.4455494,551.8338084
11001,695.3965352,774.0462618
11002,464.2437666,714.8388064
11006,511.5230206,251.0772374
11009,232.4019461,349.2531636
11012,269.7019322,591.6370086
11015,215.0060458,621.4742115
11016,238.1143959,512.2159978
11018,1053.519541,741.9957751
11021,384.0869205,725.0226408
11022,206.3537473,595.5470689
11023,711.862919,798.5430834
11025,229.5210503,337.8852092
11026,839.4150632,479.9007447
11027,523.0748596,222.9970272
11028,803.4573873,225.982587
11029,282.496436,281.4712198
11032,260.8956092,338.1624075
11033,640.3752242,800.7554354
11035,973.1656769,765.0773152
11038,243.7607974,291.4796174
11039,350.0402287,602.7986572
11040,554.0260536,167.9913364
11044,345.0575402,745.6793763
11046,752.3896852,736.523514
11050,501.0578299,267.3642791
11051,544.6822644,470.0568621
11052,962.0574158,384.829048
11056,403.9411206,728.2547524
11057,187.8007457,548.0978294
11061,223.0574289,570.1495156
11064,264.0851088,580.7284037
11065,468.9528875,524.9437745
11066,543.8111636,195.4344991
11067,535.6797566,520.7311187
11068,222.0116601,319.1646994
11069,252.22086,286.08901
11070,471.3857841,484.62994
11074,303.7285736,509.447356
11075,543.9758986,196.6515151
11078,221.2830731,500.9118864
11080,520.6118978,170.9881965
11081,535.5880638,494.6131916
11083,366.4856278,803.1107596
11084,399.4987538,751.7206645
11085,749.7885787,692.5333036
11086,435.8085191,490.6694685
11087,167.6113496,479.3272375
11089,179.3404927,208.1783505
11091,689.3091902,747.3141218
11093,1000.372823,384.93719
11095,252.9153593,550.3511765
11096,864.8510923,216.3776752
11097,492.7361029,691.236961
11098,675.0547723,806.0544023
11099,261.2779852,583.2525422
11100,657.2767655,744.2894898
11102,200.8547264,545.4337164
11103,604.9131283,194.2193897
11104,201.5012075,486.9235123
11107,680.4409849,686.0412628
11111,517.9786279,498.2502869
11113,1105.809072,414.4245016
11115,388.7702884,558.8172002
11116,258.7853584,243.4602902
11120,203.726844,579.6878256
11123,702.5201651,741.3329907
11125,200.1459034,610.19733
11128,179.1896367,569.215907
11129,782.1525114,707.5915234
11130,462.8315733,495.1561442
11135,206.7414553,487.8558232
11136,225.0244199,248.2780018
11137,523.102089,467.6558154
11138,239.6494783,393.7303335
11141,275.290846,529.2880668
11143,906.468588,412.9964899
11144,452.0517771,842.8435677
11146,279.4516335,601.9109773
11147,240.7711484,520.9693005
11148,496.6269819,508.4488914
11149,243.6622786,316.1690865
11150,328.2673616,820.3869848
11151,928.9581176,444.2436076
11153,727.484552,617.8490509
11154,384.9823401,831.862197
11155,297.9190114,614.0970639
11160,634.9947096,657.267712
11165,850.5628272,534.8569952
11166,493.54959,781.4560307
11167,261.3481673,554.7737787
11169,1031.570822,735.7645284
11170,987.4855016,806.727518
11171,767.6686639,745.9295667
11172,694.216372,841.5449613
11175,493.4138322,495.406107
11176,771.3906924,172.3148869
11179,726.6569324,739.2328544
11180,577.6605941,458.6096406
11181,559.7962017,591.5887923
11182,660.298539,756.1449917
11186,402.5658055,217.631942
11189,225.3766449,542.7259
11191,291.1374014,727.7957742
11192,269.2266487,247.4944298
11193,316.3468158,382.9315464
11197,707.5208505,735.5274105
11199,250.7239552,306.7544701
11201,282.2720544,260.5073574
11203,615.2497263,772.5109177
11206,691.9432376,791.3940412
11209,231.4654106,292.6185437
11210,961.8293153,437.1433355
11211,216.2223317,524.1033471
11213,748.1411305,714.7158959
11215,144.8153483,498.3281481
11216,629.4330294,778.6560787
11217,587.6937436,166.0473725
11218,637.9185772,765.6314662
11219,727.4540518,724.1274794
11220,267.6509408,604.4163731
11221,277.537583,393.5955861
11222,186.0250877,480.515739
11225,479.1132719,456.0323191
11226,946.9958357,858.7405635
11228,559.2510026,589.4422132
11229,502.9716073,443.649985
11230,322.2484261,624.1007686
11231,745.2635908,768.6967003
11232,757.1387563,690.4369563
11234,712.7257886,734.4510684
11236,597.746563,189.8639137
11241,989.5125016,751.4876092
11242,445.9170302,686.3497006
11245,511.985635,532.6066805
11251,870.0738053,540.4246185
11252,657.8753094,774.7982543
11253,713.7935386,758.0991109
11255,946.5703938,314.3830457
11256,279.0140724,536.6839199
11257,998.6281647,644.1628235
11259,226.0803477,558.4614967
11260,1002.96421,735.1706856
11261,423.515731,719.2480039
11262,717.3049577,778.3563385
11265,505.2779742,280.912029
11267,811.3705396,868.4155028
11268,221.6712852,623.0808121
11269,478.600746,677.3793101
11270,286.32224,573.5856136
11271,254.0411071,638.9957256
11275,433.8105742,758.9107134
11277,251.7432339,528.3083261
11278,215.8827196,328.9802213
11279,685.1780132,784.1026639
11283,238.16629,580.8591903
11284,570.3260861,301.266553
11286,304.8472377,495.8965234
11289,295.8457662,531.0901912
11292,685.6040486,792.2572412
11296,399.7332589,708.0453124
11297,242.5669119,312.0655202
11300,591.6955122,192.6277253
11301,257.7128046,522.2767722
11302,536.4345408,175.5801037
11303,647.8189707,798.3908054
11306,220.0867209,508.2421473
11308,412.9373809,777.6357275
11309,220.7054748,477.1920952
11310,149.3157547,533.7029072
11311,683.9249791,720.3071663
11312,330.0739052,552.0308203
11314,609.6100186,791.7143349
11316,133.3152211,672.8890889
11317,277.0451884,306.1036628
11319,489.4148723,498.4027766
11320,469.633033,702.4481473
11325,318.1425563,601.9200369
11328,212.3935841,336.4853133
11330,626.746437,234.841218
11331,642.5817337,806.8507291
11333,981.6422262,420.4118924
11334,244.2163473,564.1984155
11335,602.3294167,193.0714856
11338,256.0624423,565.195038
11339,270.6825978,282.2424974
11341,261.6759614,277.4546431
11344,491.6021273,235.8625978
11345,540.6909488,434.9842931
11347,176.7615734,301.8972749
11348,284.4986145,530.6671409
11354,510.6597226,766.0761136
11355,552.4332633,596.6552371
11356,1005.760064,354.5380454
11358,291.5778638,543.342617
11359,785.5370756,809.8057561
11362,710.0645831,753.4691834
11363,208.5835604,570.7343713
11364,423.9067179,845.2282403
11366,504.5046498,506.5623883
11368,258.560662,512.3203205
11369,156.7412788,283.8992787
11372,338.6213289,716.7050692
11377,1068.476495,794.7700565
11378,690.1759617,769.6319804
11379,318.7428889,490.623078
11383,509.7857773,217.0021367
11388,708.1942405,758.1757571
11391,285.3394842,568.1737254
11392,322.502277,580.7408434
11393,272.0665386,616.0668479
11396,821.9235873,470.2252179
11397,1076.863526,401.973688
11398,260.9486013,567.6785782
11399,256.8347361,470.0405725
11403,487.3222109,516.0555007
11404,581.1266017,197.0873611
11405,547.9488226,279.4777427
11412,268.0064843,534.163475
11414,307.2128365,672.5818787
11418,290.0991519,515.3117794
11419,166.0916186,596.1735038
11420,400.2435122,801.5095367
11421,286.3979148,603.8916448
11422,201.2883382,359.0866813
11424,719.6545253,823.1074177
11425,506.7179907,125.698014
11426,761.7381107,804.9166248
11430,577.5751099,211.2796687
11431,701.4535771,743.1500377
11432,466.4177549,514.7170831
11433,773.3271063,790.0652888
11437,753.2844743,812.4994215
11440,457.5076881,542.7604386
11443,291.3578495,458.3879637
11444,321.1692454,457.8922607
11447,352.6091083,608.629612
11450,225.0770012,558.896688
11452,334.9939719,792.9111512
11453,398.9595256,798.827444
11457,523.8270845,284.1622099
11458,395.5670715,791.5899916
11459,230.1354682,566.7410284
11460,176.2760063,290.013802
11462,779.5603689,536.7582807
11464,234.2915385,313.713184
11466,438.9943671,209.0710589
11475,325.1317342,573.5641383
11476,696.9796609,715.5707506
11478,309.7285,366.4308752
11480,745.1738402,691.894771
11481,274.8839768,523.2837135
11482,505.0337595,209.1920521
11485,205.6535596,526.4391636
11486,545.2196885,820.4358355
11488,274.4250749,319.2830316
11490,597.7445196,196.2228044
11492,260.7304828,277.2712034
11493,292.2146777,194.1431562
11495,359.2121353,735.3672019
11496,565.4340803,295.5176519
11498,742.6837094,815.4802243
11501,515.4439363,556.4151364
11502,499.8622931,525.5267405
11504,330.8956867,331.6320868
11508,516.637532,188.2306989
11509,471.7162002,507.263358
11512,965.7776556,424.0980407
11516,703.5820152,689.657605
11517,568.2271702,442.1456686
11520,227.503964,525.4576876
11522,767.5530532,725.787059
11523,334.8210941,229.7965624
11525,690.5193762,738.5791403
11526,727.2015511,706.6954751
11527,273.4659255,641.6611515
11528,496.4950395,219.2542955
11532,913.9684656,445.6523765
11533,748.9047536,747.1533251
11534,701.9730756,761.2254491
11535,730.0557786,711.513926
11536,970.7273202,433.5012074
11537,668.0289557,725.5104323
11541,222.0333725,519.8303484
11542,223.6871092,514.2586643
11543,210.5218535,534.5533431
11547,759.8803753,107.9887889
11548,222.074219,584.7020621
11550,1053.195581,682.4458105
11551,583.8887792,147.5872775
11553,295.0793263,284.8475757
11554,313.5220968,609.7308546
11558,884.1873954,428.8128899
11560,496.4873922,753.4638263
11561,934.7058352,352.0612301
11566,250.7083504,454.8757553
11569,554.2498528,456.5272584
11570,1019.937165,823.6393051
11572,1078.420452,404.3438836
11576,214.3698403,340.9464806
11579,193.5676627,458.4578238
11580,553.8038527,549.4252467
11581,271.068628,576.7540743
11584,232.738376,518.5085071
11585,288.4276244,336.4268419
11586,204.4883276,260.5922195
11587,945.5765427,495.1764933
11589,219.9860631,315.118349
11591,891.8001145,275.8212032
11594,547.9515103,515.5671551
11596,172.781101,310.6396588
11597,992.8301424,775.697435
11598,997.6124111,734.52816
11600,222.195277,534.16068
11601,549.7835443,223.3427246
11602,779.1140896,179.1017398
11605,678.7314481,754.8557729
11608,510.9993886,556.7879414
11612,479.7215679,772.0109165
11615,266.550694,524.8065389
11619,797.875333,209.8966579
11622,221.1331421,254.3908716
11626,552.424157,462.8157638
11628,707.8450144,758.683115
11630,1011.255841,694.8498973
11631,251.1061137,654.4800013
11632,457.6594326,779.6497119
11634,535.5791779,202.7544726
11636,251.8238379,570.5137982
11637,279.6848185,269.4612682
11640,516.7109486,228.811045
11641,251.3771985,300.195582
11642,783.6342998,242.7352281
11648,225.8560261,522.3906023
11649,293.5549317,614.1490787
11651,653.5513202,765.0169567
11652,679.7863812,755.1956545
11654,589.7288116,232.8721978
11655,646.9860665,831.7101113
11656,229.1365931,296.8963859
11658,790.2118156,118.7429541
11659,974.8586996,450.9810463
11660,232.1582494,595.5131813
11661,205.2128262,492.2679839
11662,269.5349078,302.4102031
11663,621.6091367,810.7392643
11665,299.3968588,645.4929723
11666,979.4292304,363.6527596
11669,177.1501649,365.3578465
11670,247.2440687,379.5332156
11671,142.0668987,316.7181323
11672,440.5422859,713.1746
11677,498.0346534,538.4386441
11682,903.722702,381.5569396
11683,958.0694502,710.0484636
11684,321.7582127,528.1732298
11686,680.0679233,865.5390213
11688,437.7198861,793.7365727
11690,419.6465452,680.8519555
11691,949.7983102,732.8237266
11692,1004.813467,367.5147636
11693,709.6341349,693.3430952
11697,569.1027915,220.7602427
11699,660.8160425,767.1519437
11704,727.4875195,739.4434702
11705,604.1679081,201.4572886
11708,244.1182088,555.8412949
11710,643.6564934,232.9261263
11712,371.0697589,730.3758878
11714,530.9951958,272.6482162
11716,232.4964869,613.9197056
11718,743.6552069,737.4533918
11720,975.63219,317.3723277
11723,645.2838606,834.2509014
11724,514.3137787,247.524043
11725,276.7330339,605.1527247
11726,154.8755201,259.4404501
11727,772.9059993,241.9394884
11728,1051.100284,377.5984418
11733,463.5642272,308.8375114
11734,283.1902082,589.3558767
11735,450.7429955,469.7820703
11736,402.9998115,517.1724545
11737,211.6382684,261.9644816
11738,813.6737618,704.2040909
11740,1089.995059,797.2215606
11741,1090.565915,724.0079104
11743,628.4780906,726.2905843
11745,177.2064973,543.3648915
11746,476.408353,484.2106504
11748,199.1121655,646.7472384
11750,298.8861644,274.6709001
11751,535.2474864,498.6549051
11752,723.3689158,706.2163949
11753,576.8925176,283.9500838
11756,489.9294683,235.9711946
11759,386.4782083,489.7547961
11760,635.1838626,671.2943977
11761,434.9056688,782.142832
11762,252.51457,564.104897
11763,193.9455282,516.4999169
11767,245.8518748,451.9298027
11768,517.0464733,235.0531742
11769,298.2215494,518.1909254
11771,487.5392222,465.1484855
11772,432.0954792,686.0528254
11773,174.3062667,526.5769903
11776,177.9216823,509.8378323
11778,845.0197214,566.4176052
11779,473.5000974,530.5827478
11780,1040.478318,480.7553244
11781,588.3364641,214.7437164
11782,817.5088679,229.9709217
11783,302.8700709,291.021597
11785,528.5550132,197.5120209
11786,213.8573841,492.2996083
11787,914.529153,201.9145337
11792,262.5168871,309.1945373
